CountActive,Description,Ateco,IdProvince
33,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,74
74,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,74
231,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,74
236,ISTRUZIONE,P,74
876,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,74
295,SANITA' E ASSISTENZA SOCIALE,Q,74
614,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,74
803,TRASPORTO E MAGAZZINAGGIO,H,74
562,AGRICOLTURA SILVICOLTURA E PESCA,A,75
26,ALTRE ATTIVITÀ,X,75
1190,ALTRE ATTIVITÀ DI SERVIZI,S,75
259,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,75
1308,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,75
591,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,75
2794,ATTIVITA' IMMOBILIARI,L,75
7997,ATTIVITÀ MANIFATTURIERE,C,75
966,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,75
6971,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,75
3794,COSTRUZIONI,F,75
2,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,75
108,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,75
81,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,75
123,ISTRUZIONE,P,75
948,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,75
146,SANITA' E ASSISTENZA SOCIALE,Q,75
728,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,75
474,TRASPORTO E MAGAZZINAGGIO,H,75
8847,AGRICOLTURA SILVICOLTURA E PESCA,A,76
27,ALTRE ATTIVITÀ,X,76
1197,ALTRE ATTIVITÀ DI SERVIZI,S,76
327,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,76
2171,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,76
487,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,76
481,ATTIVITA' IMMOBILIARI,L,76
2240,ATTIVITÀ MANIFATTURIERE,C,76
754,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,76
8284,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,76
4046,COSTRUZIONI,F,76
22,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,76
60,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,76
56,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,76
200,ISTRUZIONE,P,76
910,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,76
356,SANITA' E ASSISTENZA SOCIALE,Q,76
529,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,76
735,TRASPORTO E MAGAZZINAGGIO,H,76
6273,AGRICOLTURA SILVICOLTURA E PESCA,A,77
16,ALTRE ATTIVITÀ,X,77
1639,ALTRE ATTIVITÀ DI SERVIZI,S,77
2,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,77
792,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,77
2726,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,77
731,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,77
2041,ATTIVITA' IMMOBILIARI,L,77
2601,ATTIVITÀ MANIFATTURIERE,C,77
1305,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,77
7173,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,77
5513,COSTRUZIONI,F,77
7,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,77
51,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,77
98,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,77
138,ISTRUZIONE,P,77
1019,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,77
320,SANITA' E ASSISTENZA SOCIALE,Q,77
611,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,77
1028,TRASPORTO E MAGAZZINAGGIO,H,77
8480,AGRICOLTURA SILVICOLTURA E PESCA,A,78
32,ALTRE ATTIVITÀ,X,78
1816,ALTRE ATTIVITÀ DI SERVIZI,S,78
522,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,78
3130,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,78
960,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,78
387,ATTIVITA' IMMOBILIARI,L,78
3255,ATTIVITÀ MANIFATTURIERE,C,78
1100,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,78
17150,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,78
5316,COSTRUZIONI,F,78
67,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,78
83,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,78
33,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,78
327,ISTRUZIONE,P,78
1037,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,78
342,SANITA' E ASSISTENZA SOCIALE,Q,78
658,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,78
1407,TRASPORTO E MAGAZZINAGGIO,H,78
5664,AGRICOLTURA SILVICOLTURA E PESCA,A,79
25,ALTRE ATTIVITÀ,X,79
1980,ALTRE ATTIVITÀ DI SERVIZI,S,79
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,79
680,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,79
2753,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,79
950,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,79
3107,ATTIVITA' IMMOBILIARI,L,79
6168,ATTIVITÀ MANIFATTURIERE,C,79
1902,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,79
9642,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,79
11000,COSTRUZIONI,F,79
18,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,79
56,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,79
65,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,79
238,ISTRUZIONE,P,79
1449,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,79
304,SANITA' E ASSISTENZA SOCIALE,Q,79
1034,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,79
1174,TRASPORTO E MAGAZZINAGGIO,H,79
3407,AGRICOLTURA SILVICOLTURA E PESCA,A,80
7,ALTRE ATTIVITÀ,X,80
592,ALTRE ATTIVITÀ DI SERVIZI,S,80
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,80
123,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,80
950,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,80
238,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,80
231,ATTIVITA' IMMOBILIARI,L,80
763,ATTIVITÀ MANIFATTURIERE,C,80
341,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,80
2517,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,80
2332,COSTRUZIONI,F,80
5,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,80
18,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,80
13,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,80
56,ISTRUZIONE,P,80
467,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,80
151,SANITA' E ASSISTENZA SOCIALE,Q,80
201,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,80
250,TRASPORTO E MAGAZZINAGGIO,H,80
2437,AGRICOLTURA SILVICOLTURA E PESCA,A,81
39,ALTRE ATTIVITÀ,X,81
1500,ALTRE ATTIVITÀ DI SERVIZI,S,81
1005,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,81
4692,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,81
729,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,81
3467,ATTIVITA' IMMOBILIARI,L,81
2513,ATTIVITÀ MANIFATTURIERE,C,81
1398,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,81
8560,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,81
5348,COSTRUZIONI,F,81
6,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,81
39,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,81
52,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,81
169,ISTRUZIONE,P,81
1226,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,81
192,SANITA' E ASSISTENZA SOCIALE,Q,81
815,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,81
913,TRASPORTO E MAGAZZINAGGIO,H,81
11154,AGRICOLTURA SILVICOLTURA E PESCA,A,82
399,ALTRE ATTIVITÀ,X,82
18576,ALTRE ATTIVITÀ DI SERVIZI,S,82
8,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,82
6270,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,82
31869,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,82
2,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,82
10084,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,82
19941,ATTIVITA' IMMOBILIARI,L,82
15624,ATTIVITÀ MANIFATTURIERE,C,82
20344,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,82
91966,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,82
52720,COSTRUZIONI,F,82
116,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,82
568,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,82
782,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,82
2908,ISTRUZIONE,P,82
24601,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,82
2,ORGANIZZAZIONI ED ORGANISMI EXTRATERRITORIALI,U,82
3722,SANITA' E ASSISTENZA SOCIALE,Q,82
15427,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,82
13208,TRASPORTO E MAGAZZINAGGIO,H,82
6528,AGRICOLTURA SILVICOLTURA E PESCA,A,83
12,ALTRE ATTIVITÀ,X,83
1013,ALTRE ATTIVITÀ DI SERVIZI,S,83
255,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,83
1369,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,83
397,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,83
1191,ATTIVITA' IMMOBILIARI,L,83
2164,ATTIVITÀ MANIFATTURIERE,C,83
689,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,83
4361,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,83
2868,COSTRUZIONI,F,83
4,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,83
46,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,83
36,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,83
86,ISTRUZIONE,P,83
601,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,83
110,SANITA' E ASSISTENZA SOCIALE,Q,83
323,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,83
557,TRASPORTO E MAGAZZINAGGIO,H,83
15531,AGRICOLTURA SILVICOLTURA E PESCA,A,84
117,ALTRE ATTIVITÀ,X,84
4294,ALTRE ATTIVITÀ DI SERVIZI,S,84
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,84
1677,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,84
9363,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,84
2110,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,84
2195,ATTIVITA' IMMOBILIARI,L,84
8059,ATTIVITÀ MANIFATTURIERE,C,84
2981,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,84
30861,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,84
12339,COSTRUZIONI,F,84
27,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,84
242,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,84
167,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,84
737,ISTRUZIONE,P,84
3103,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,84
887,SANITA' E ASSISTENZA SOCIALE,Q,84
2004,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,84
3025,TRASPORTO E MAGAZZINAGGIO,H,84
9532,AGRICOLTURA SILVICOLTURA E PESCA,A,85
34,ALTRE ATTIVITÀ,X,85
1958,ALTRE ATTIVITÀ DI SERVIZI,S,85
624,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,85
5167,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,85
740,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,85
1378,ATTIVITA' IMMOBILIARI,L,85
3074,ATTIVITÀ MANIFATTURIERE,C,85
1051,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,85
10542,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,85
7950,COSTRUZIONI,F,85
77,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,85
98,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,85
45,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,85
228,ISTRUZIONE,P,85
2276,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,85
385,SANITA' E ASSISTENZA SOCIALE,Q,85
879,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,85
1449,TRASPORTO E MAGAZZINAGGIO,H,85
2825,AGRICOLTURA SILVICOLTURA E PESCA,A,86
23,ALTRE ATTIVITÀ,X,86
1247,ALTRE ATTIVITÀ DI SERVIZI,S,86
765,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,86
3457,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,86
618,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,86
1412,ATTIVITA' IMMOBILIARI,L,86
1602,ATTIVITÀ MANIFATTURIERE,C,86
647,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,86
5556,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,86
5277,COSTRUZIONI,F,86
8,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,86
45,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,86
20,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,86
109,ISTRUZIONE,P,86
866,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,86
116,SANITA' E ASSISTENZA SOCIALE,Q,86
355,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,86
515,TRASPORTO E MAGAZZINAGGIO,H,86
5295,AGRICOLTURA SILVICOLTURA E PESCA,A,87
7,ALTRE ATTIVITÀ,X,87
1113,ALTRE ATTIVITÀ DI SERVIZI,S,87
325,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,87
2473,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,87
612,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,87
1662,ATTIVITA' IMMOBILIARI,L,87
1847,ATTIVITÀ MANIFATTURIERE,C,87
799,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,87
4777,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,87
3144,COSTRUZIONI,F,87
20,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,87
33,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,87
29,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,87
103,ISTRUZIONE,P,87
780,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,87
118,SANITA' E ASSISTENZA SOCIALE,Q,87
452,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,87
458,TRASPORTO E MAGAZZINAGGIO,H,87
6898,AGRICOLTURA SILVICOLTURA E PESCA,A,88
42,ALTRE ATTIVITÀ,X,88
1287,ALTRE ATTIVITÀ DI SERVIZI,S,88
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,88
435,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,88
2866,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,88
1,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,88
578,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,88
564,ATTIVITA' IMMOBILIARI,L,88
2205,ATTIVITÀ MANIFATTURIERE,C,88
903,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,88
8066,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,88
4030,COSTRUZIONI,F,88
17,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,88
94,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,88
89,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,88
205,ISTRUZIONE,P,88
1109,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,88
482,SANITA' E ASSISTENZA SOCIALE,Q,88
630,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,88
674,TRASPORTO E MAGAZZINAGGIO,H,88
2099,AGRICOLTURA SILVICOLTURA E PESCA,A,89
12,ALTRE ATTIVITÀ,X,89
701,ALTRE ATTIVITÀ DI SERVIZI,S,89
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,89
174,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,89
1688,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,89
325,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,89
702,ATTIVITA' IMMOBILIARI,L,89
1136,ATTIVITÀ MANIFATTURIERE,C,89
327,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,89
2610,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,89
2031,COSTRUZIONI,F,89
19,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,89
20,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,89
75,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,89
67,ISTRUZIONE,P,89
383,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,89
125,SANITA' E ASSISTENZA SOCIALE,Q,89
201,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,89
401,TRASPORTO E MAGAZZINAGGIO,H,89
9330,AGRICOLTURA SILVICOLTURA E PESCA,A,90
10,ALTRE ATTIVITÀ,X,90
1004,ALTRE ATTIVITÀ DI SERVIZI,S,90
219,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,90
2198,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,90
363,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,90
193,ATTIVITA' IMMOBILIARI,L,90
1683,ATTIVITÀ MANIFATTURIERE,C,90
385,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,90
6128,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,90
3245,COSTRUZIONI,F,90
12,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,90
59,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,90
20,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,90
84,ISTRUZIONE,P,90
636,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,90
194,SANITA' E ASSISTENZA SOCIALE,Q,90
324,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,90
654,TRASPORTO E MAGAZZINAGGIO,H,90
10172,AGRICOLTURA SILVICOLTURA E PESCA,A,91
28,ALTRE ATTIVITÀ,X,91
1859,ALTRE ATTIVITÀ DI SERVIZI,S,91
536,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,91
3327,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,91
899,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,91
714,ATTIVITA' IMMOBILIARI,L,91
2825,ATTIVITÀ MANIFATTURIERE,C,91
1302,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,91
12721,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,91
4947,COSTRUZIONI,F,91
27,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,91
108,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,91
93,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,91
229,ISTRUZIONE,P,91
1247,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,91
396,SANITA' E ASSISTENZA SOCIALE,Q,91
697,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,91
943,TRASPORTO E MAGAZZINAGGIO,H,91
5799,AGRICOLTURA SILVICOLTURA E PESCA,A,92
20,ALTRE ATTIVITÀ,X,92
1654,ALTRE ATTIVITÀ DI SERVIZI,S,92
659,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,92
2589,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,92
536,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,92
1006,ATTIVITA' IMMOBILIARI,L,92
3597,ATTIVITÀ MANIFATTURIERE,C,92
1029,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,92
7263,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,92
4443,COSTRUZIONI,F,92
19,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,92
82,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,92
117,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,92
122,ISTRUZIONE,P,92
1078,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,92
206,SANITA' E ASSISTENZA SOCIALE,Q,92
596,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,92
540,TRASPORTO E MAGAZZINAGGIO,H,92
3449,AGRICOLTURA SILVICOLTURA E PESCA,A,93
11,ALTRE ATTIVITÀ,X,93
976,ALTRE ATTIVITÀ DI SERVIZI,S,93
224,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,93
1339,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,93
